Name,State FIPS,County FIPS,Household Income,Median Age,Median Male Age,Median Female Age,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Other,No Education,High School,GED,Some College,Associates Degree,Bachelors Degree,Professional Degree,Doctoral Degree
"Travis County, Texas",48,453,68350.0,33.6,33.2,34.1,881405.0,97298.0,5446.0,75333.0,698.0,78192.0,12011.0,114085.0,21586.0,111841.0,44460.0,240380.0,23765.0,17028.0
"Collin County, Texas",48,085,90124.0,36.5,35.7,37.2,649834.0,85334.0,4068.0,124046.0,621.0,21301.0,5058.0,77960.0,11944.0,87183.0,44498.0,194541.0,14854.0,9305.0
"Angelina County, Texas",48,005,46472.0,36.8,35.8,37.8,68468.0,13013.0,396.0,933.0,9.0,3280.0,1046.0,14150.0,3665.0,10438.0,4483.0,6426.0,504.0,202.0
"Collingsworth County, Texas",48,087,46348.0,39.8,38.2,41.5,2313.0,113.0,139.0,4.0,0.0,371.0,41.0,598.0,67.0,329.0,110.0,221.0,4.0,11.0
"Cottle County, Texas",48,101,33534.0,47.6,47.5,47.9,1201.0,153.0,5.0,0.0,0.0,110.0,18.0,264.0,85.0,167.0,50.0,114.0,12.0,4.0
"Hays County, Texas",48,209,62815.0,31.3,30.7,32.2,170450.0,7364.0,639.0,2664.0,228.0,7841.0,1366.0,20648.0,4810.0,19740.0,7556.0,27823.0,1643.0,2113.0
"Lamb County, Texas",48,279,43712.0,35.6,33.5,38.1,11705.0,676.0,41.0,77.0,0.0,530.0,260.0,2354.0,360.0,1199.0,482.0,945.0,86.0,35.0
"Lipscomb County, Texas",48,295,59583.0,35.0,32.5,42.5,3068.0,13.0,24.0,27.0,1.0,222.0,29.0,690.0,79.0,331.0,204.0,314.0,16.0,7.0
"Loving County, Texas",48,301,80938.0,57.5,58.2,56.8,67.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,4.0,22.0,5.0,3.0,0.0,0.0
"Matagorda County, Texas",48,321,44896.0,37.2,36.5,38.1,27443.0,3770.0,253.0,731.0,42.0,3396.0,713.0,6705.0,1186.0,3590.0,1718.0,2547.0,153.0,84.0
"Pecos County, Texas",48,371,50543.0,36.2,36.2,36.2,12645.0,669.0,107.0,66.0,9.0,2212.0,441.0,3031.0,857.0,1355.0,481.0,696.0,12.0,6.0
"Robertson County, Texas",48,395,52189.0,41.4,39.9,43.6,12740.0,3299.0,82.0,48.0,18.0,262.0,139.0,3254.0,802.0,2004.0,562.0,1170.0,71.0,77.0
"Rockwall County, Texas",48,397,93269.0,37.2,36.2,38.2,77700.0,5449.0,201.0,2195.0,0.0,2203.0,504.0,10165.0,1686.0,9156.0,4598.0,15356.0,1145.0,790.0
"Rusk County, Texas",48,401,49270.0,38.5,37.7,39.4,41958.0,9076.0,114.0,243.0,0.0,662.0,459.0,9038.0,2127.0,6231.0,2785.0,3855.0,155.0,102.0
"Taylor County, Texas",48,441,49161.0,32.2,30.8,33.6,105329.0,10397.0,1174.0,2664.0,73.0,11988.0,1314.0,18868.0,5617.0,15167.0,6551.0,13250.0,1042.0,810.0
"Throckmorton County, Texas",48,447,37279.0,48.2,48.3,48.0,1515.0,2.0,0.0,5.0,0.0,0.0,7.0,283.0,55.0,182.0,70.0,178.0,6.0,0.0
"Trinity County, Texas",48,455,37398.0,48.5,47.9,49.5,12516.0,1385.0,44.0,52.0,0.0,227.0,70.0,3308.0,719.0,1904.0,856.0,878.0,46.0,26.0
"Walker County, Texas",48,471,41456.0,35.2,36.6,31.1,51746.0,16219.0,271.0,875.0,10.0,682.0,487.0,10805.0,6411.0,7262.0,2452.0,6546.0,316.0,423.0
"Wood County, Texas",48,499,48038.0,48.1,46.5,50.3,38855.0,2435.0,315.0,38.0,34.0,1070.0,329.0,8587.0,2387.0,5666.0,2097.0,3719.0,225.0,97.0
"Bandera County, Texas",48,019,56413.0,52.0,51.1,53.0,19669.0,213.0,245.0,47.0,0.0,139.0,189.0,4148.0,912.0,2640.0,1383.0,2588.0,118.0,255.0
"Aransas County, Texas",48,007,44601.0,49.6,48.2,51.1,21800.0,407.0,99.0,500.0,0.0,860.0,227.0,4088.0,1117.0,4050.0,1229.0,2251.0,325.0,124.0
"Childress County, Texas",48,075,40432.0,32.8,31.4,37.4,5820.0,512.0,68.0,160.0,242.0,150.0,59.0,1060.0,683.0,844.0,324.0,581.0,8.0,31.0
"Cochran County, Texas",48,079,37500.0,33.5,31.8,34.7,2616.0,82.0,6.0,0.0,0.0,100.0,34.0,468.0,71.0,299.0,58.0,125.0,16.0,0.0
"Coke County, Texas",48,081,42500.0,49.1,47.4,50.7,2900.0,21.0,20.0,5.0,0.0,269.0,20.0,695.0,156.0,386.0,159.0,336.0,29.0,14.0
"Comal County, Texas",48,091,73655.0,42.2,41.2,43.3,116933.0,2565.0,276.0,1366.0,44.0,5178.0,1142.0,19148.0,3459.0,13958.0,7023.0,21295.0,1377.0,1047.0
"Coryell County, Texas",48,099,50865.0,31.2,29.3,33.1,54765.0,10923.0,616.0,1418.0,665.0,1367.0,429.0,9278.0,4139.0,10671.0,5151.0,5159.0,236.0,63.0
"Hemphill County, Texas",48,211,68679.0,35.1,37.3,33.7,3841.0,32.0,18.0,13.0,0.0,123.0,53.0,541.0,90.0,426.0,111.0,482.0,6.0,12.0
"Houston County, Texas",48,225,33552.0,44.6,43.2,47.5,15566.0,5726.0,46.0,87.0,0.0,879.0,282.0,4620.0,1544.0,2425.0,1290.0,1830.0,82.0,60.0
"Moore County, Texas",48,341,52469.0,30.5,29.8,31.8,16845.0,936.0,149.0,1735.0,0.0,1811.0,482.0,2318.0,765.0,1678.0,680.0,1327.0,46.0,3.0
"Navarro County, Texas",48,349,45103.0,38.9,37.5,39.8,36497.0,6439.0,919.0,302.0,498.0,2593.0,628.0,7447.0,1820.0,5301.0,2863.0,3170.0,275.0,119.0
"Potter County, Texas",48,375,41852.0,33.6,33.4,33.8,95060.0,11679.0,474.0,6374.0,104.0,3079.0,1924.0,16747.0,6497.0,12736.0,5574.0,7824.0,709.0,448.0
"San Augustine County, Texas",48,405,32394.0,48.9,48.2,49.5,6240.0,1746.0,178.0,0.0,0.0,77.0,54.0,2112.0,300.0,996.0,410.0,531.0,31.0,12.0
"Scurry County, Texas",48,415,54565.0,35.6,35.0,36.3,15251.0,784.0,109.0,38.0,0.0,734.0,212.0,2572.0,1023.0,1696.0,610.0,1258.0,49.0,27.0
"Shackelford County, Texas",48,417,46685.0,42.0,38.6,44.8,3239.0,6.0,10.0,6.0,0.0,12.0,38.0,469.0,94.0,510.0,93.0,449.0,5.0,12.0
"Starr County, Texas",48,427,27133.0,28.8,27.4,30.2,60326.0,33.0,44.0,68.0,0.0,2685.0,1787.0,7187.0,1124.0,2937.0,1084.0,2467.0,28.0,59.0
"Stonewall County, Texas",48,433,46786.0,51.9,50.8,52.7,1022.0,38.0,0.0,0.0,0.0,11.0,4.0,273.0,68.0,136.0,27.0,71.0,0.0,7.0
"Upton County, Texas",48,461,52750.0,33.7,37.1,31.2,1829.0,243.0,4.0,9.0,0.0,1469.0,36.0,695.0,140.0,498.0,92.0,145.0,15.0,0.0
"Bastrop County, Texas",48,021,59185.0,38.8,38.4,39.2,60982.0,6508.0,472.0,711.0,0.0,10132.0,903.0,12349.0,3033.0,8725.0,3521.0,7527.0,512.0,545.0
"Brown County, Texas",48,049,43062.0,41.0,39.2,42.4,34664.0,1496.0,131.0,250.0,0.0,613.0,566.0,8075.0,1674.0,4621.0,1485.0,3183.0,192.0,151.0
"Hall County, Texas",48,191,31324.0,43.2,42.2,44.7,2433.0,241.0,10.0,15.0,0.0,287.0,30.0,516.0,93.0,371.0,69.0,167.0,17.0,6.0
"Bee County, Texas",48,025,45415.0,35.2,35.0,36.8,28594.0,2782.0,173.0,161.0,3.0,587.0,579.0,4846.0,2955.0,3771.0,1366.0,1263.0,137.0,157.0
"Franklin County, Texas",48,159,43967.0,42.9,40.0,44.3,9423.0,485.0,57.0,5.0,12.0,406.0,101.0,1775.0,528.0,1466.0,437.0,1031.0,20.0,43.0
"Frio County, Texas",48,163,37382.0,31.3,29.6,34.5,13630.0,788.0,12.0,120.0,0.0,4318.0,520.0,2968.0,1033.0,1183.0,751.0,648.0,20.0,0.0
"Crane County, Texas",48,103,63935.0,32.1,30.8,33.4,2466.0,212.0,6.0,0.0,0.0,2088.0,36.0,709.0,118.0,543.0,224.0,213.0,25.0,0.0
"Lampasas County, Texas",48,281,54467.0,41.8,40.9,43.1,18097.0,621.0,98.0,244.0,243.0,403.0,186.0,3084.0,752.0,2628.0,1823.0,1871.0,109.0,96.0
"McCulloch County, Texas",48,307,42367.0,43.5,39.4,45.2,6969.0,161.0,1.0,0.0,0.0,609.0,170.0,1597.0,265.0,1092.0,217.0,671.0,24.0,24.0
"Mason County, Texas",48,319,40949.0,48.9,46.6,51.9,3564.0,1.0,66.0,103.0,0.0,136.0,38.0,943.0,114.0,695.0,178.0,424.0,33.0,15.0
"Dickens County, Texas",48,125,43088.0,43.2,40.8,49.3,2000.0,69.0,23.0,2.0,0.0,80.0,12.0,367.0,132.0,375.0,76.0,158.0,0.0,19.0
"Lee County, Texas",48,287,55741.0,41.3,39.8,43.2,13507.0,1853.0,6.0,161.0,0.0,1128.0,109.0,3606.0,644.0,1378.0,753.0,1414.0,78.0,46.0
"Tarrant County, Texas",48,439,62532.0,34.2,33.3,35.1,1361361.0,315573.0,8977.0,101591.0,3441.0,129661.0,20578.0,250223.0,50904.0,206095.0,92421.0,264881.0,17307.0,12842.0
"Anderson County, Texas",48,001,42313.0,39.1,38.6,40.8,42316.0,12083.0,272.0,314.0,22.0,1810.0,423.0,10148.0,4794.0,7524.0,3034.0,3221.0,223.0,325.0
"Ellis County, Texas",48,139,67371.0,36.0,34.9,37.0,133647.0,15286.0,1833.0,1116.0,89.0,6322.0,1451.0,24915.0,5243.0,17828.0,8549.0,16526.0,717.0,617.0
"Jackson County, Texas",48,239,58504.0,39.2,38.6,39.5,12781.0,1085.0,0.0,44.0,14.0,541.0,90.0,2848.0,359.0,1915.0,680.0,1301.0,68.0,30.0
"Kerr County, Texas",48,265,48698.0,47.8,45.7,49.7,45974.0,749.0,428.0,512.0,18.0,2053.0,322.0,8386.0,1723.0,7294.0,2513.0,6047.0,697.0,441.0
"Milam County, Texas",48,331,41768.0,41.5,37.9,43.3,20629.0,2192.0,46.0,134.0,0.0,799.0,116.0,5330.0,881.0,2256.0,1306.0,1860.0,97.0,79.0
"Comanche County, Texas",48,093,42419.0,44.4,43.1,45.9,12838.0,161.0,71.0,81.0,0.0,218.0,307.0,2761.0,733.0,1335.0,519.0,1204.0,38.0,80.0
"Falls County, Texas",48,145,38834.0,39.2,38.6,39.3,12358.0,4266.0,56.0,32.0,16.0,338.0,286.0,3905.0,592.0,1796.0,792.0,1148.0,49.0,35.0
"Brooks County, Texas",48,047,24794.0,31.8,28.2,34.7,6370.0,66.0,70.0,0.0,0.0,549.0,154.0,942.0,233.0,711.0,60.0,412.0,0.0,20.0
"Austin County, Texas",48,015,62614.0,40.9,40.6,42.1,23622.0,2623.0,11.0,58.0,0.0,2203.0,469.0,5031.0,909.0,3157.0,1633.0,3075.0,196.0,144.0
"Kenedy County, Texas",48,261,24800.0,29.8,26.6,39.2,541.0,0.0,0.0,1.0,0.0,22.0,0.0,86.0,3.0,18.0,8.0,11.0,0.0,0.0
"Nueces County, Texas",48,355,53317.0,35.1,34.1,36.2,317848.0,13604.0,1709.0,7044.0,220.0,11950.0,4272.0,54696.0,12980.0,40759.0,18194.0,31165.0,2797.0,2472.0
"Colorado County, Texas",48,089,50241.0,43.4,42.5,44.4,15677.0,2737.0,39.0,14.0,0.0,2191.0,237.0,4618.0,571.0,1987.0,1029.0,2137.0,109.0,62.0
"San Patricio County, Texas",48,409,53332.0,35.1,33.8,36.4,61748.0,1111.0,183.0,679.0,25.0,1483.0,787.0,10940.0,2801.0,8025.0,2944.0,4160.0,316.0,211.0
"Rains County, Texas",48,379,48308.0,47.6,45.4,48.7,10149.0,172.0,109.0,9.0,0.0,466.0,174.0,2529.0,779.0,1340.0,549.0,601.0,53.0,13.0
"Randall County, Texas",48,381,65564.0,35.6,34.6,37.0,117148.0,3756.0,757.0,1961.0,112.0,2995.0,588.0,14826.0,4206.0,17321.0,8172.0,17818.0,1393.0,1066.0
"Real County, Texas",48,385,36493.0,54.3,53.2,55.3,3308.0,7.0,0.0,1.0,0.0,41.0,57.0,494.0,123.0,357.0,174.0,391.0,0.0,10.0
"San Saba County, Texas",48,411,40301.0,40.9,40.3,43.4,5133.0,170.0,0.0,1.0,0.0,362.0,119.0,989.0,251.0,754.0,122.0,449.0,24.0,40.0
"Schleicher County, Texas",48,413,63432.0,35.2,34.8,35.5,1988.0,9.0,0.0,4.0,0.0,1119.0,19.0,371.0,44.0,460.0,119.0,305.0,0.0,0.0
"Sterling County, Texas",48,431,50000.0,42.4,34.4,44.7,1043.0,3.0,0.0,0.0,0.0,76.0,3.0,333.0,18.0,103.0,30.0,103.0,12.0,0.0
"Zavala County, Texas",48,507,25988.0,30.8,29.5,33.0,11106.0,61.0,11.0,4.0,0.0,886.0,370.0,1518.0,556.0,631.0,490.0,388.0,11.0,17.0
"Calhoun County, Texas",48,057,58788.0,37.7,36.3,38.8,18887.0,580.0,13.0,1103.0,14.0,368.0,267.0,3843.0,862.0,2272.0,1148.0,1587.0,98.0,61.0
"Carson County, Texas",48,065,67010.0,41.1,41.6,40.8,5752.0,39.0,23.0,32.0,13.0,23.0,6.0,992.0,163.0,784.0,413.0,753.0,10.0,46.0
"Foard County, Texas",48,155,50000.0,48.6,48.6,48.6,1191.0,31.0,0.0,0.0,0.0,107.0,5.0,281.0,53.0,168.0,73.0,133.0,0.0,0.0
"Freestone County, Texas",48,161,45890.0,40.6,39.4,42.5,15900.0,3187.0,31.0,89.0,0.0,209.0,188.0,3662.0,1150.0,2273.0,1332.0,1200.0,35.0,39.0
"Goliad County, Texas",48,175,56737.0,46.4,45.7,47.1,5635.0,408.0,0.0,12.0,0.0,1433.0,79.0,1515.0,316.0,1105.0,432.0,603.0,18.0,34.0
"Hamilton County, Texas",48,193,46611.0,46.4,44.7,48.1,7863.0,55.0,58.0,16.0,0.0,84.0,56.0,1659.0,306.0,670.0,456.0,982.0,20.0,29.0
"Hardeman County, Texas",48,197,37995.0,43.6,40.4,44.6,3457.0,285.0,16.0,19.0,0.0,123.0,33.0,733.0,217.0,427.0,157.0,301.0,16.0,10.0
"Mitchell County, Texas",48,335,52194.0,34.6,31.6,38.8,6886.0,964.0,49.0,33.0,0.0,629.0,96.0,1364.0,816.0,639.0,402.0,545.0,0.0,31.0
"Titus County, Texas",48,449,46980.0,34.0,33.6,34.4,23559.0,2990.0,228.0,277.0,10.0,4997.0,586.0,4989.0,967.0,2881.0,1376.0,2192.0,172.0,96.0
"Briscoe County, Texas",48,045,42500.0,46.4,43.8,47.1,1442.0,27.0,0.0,0.0,16.0,12.0,17.0,268.0,79.0,206.0,54.0,197.0,11.0,0.0
"Lavaca County, Texas",48,285,51708.0,43.9,43.4,44.9,15513.0,1347.0,8.0,74.0,0.0,2427.0,149.0,5096.0,647.0,1988.0,870.0,1742.0,55.0,42.0
"Liberty County, Texas",48,291,48344.0,35.8,35.0,36.6,64602.0,7979.0,309.0,454.0,17.0,5233.0,929.0,16304.0,4476.0,7923.0,2671.0,3474.0,132.0,55.0
"Terry County, Texas",48,445,42441.0,34.6,34.1,36.2,11413.0,657.0,40.0,0.0,0.0,400.0,259.0,1904.0,599.0,1131.0,470.0,696.0,57.0,12.0
"Wise County, Texas",48,497,59081.0,38.5,37.7,39.3,59315.0,756.0,251.0,314.0,122.0,1031.0,605.0,11720.0,2920.0,6972.0,3115.0,5397.0,159.0,236.0
"Erath County, Texas",48,143,47013.0,30.0,29.1,30.6,37586.0,690.0,411.0,314.0,15.0,964.0,182.0,4325.0,1341.0,4314.0,1541.0,4288.0,362.0,239.0
"Brazoria County, Texas",48,039,76426.0,35.6,35.1,36.0,255706.0,45827.0,1925.0,21616.0,21.0,13046.0,3053.0,43455.0,13692.0,38913.0,18509.0,42804.0,3790.0,3237.0
"Motley County, Texas",48,345,40598.0,37.6,33.6,41.2,968.0,39.0,0.0,0.0,0.0,77.0,2.0,218.0,25.0,180.0,52.0,92.0,0.0,6.0
"Donley County, Texas",48,129,44429.0,41.9,40.1,45.8,3153.0,129.0,25.0,16.0,0.0,12.0,18.0,607.0,112.0,575.0,126.0,290.0,2.0,2.0
"Atascosa County, Texas",48,013,55194.0,35.4,34.1,36.5,44416.0,353.0,125.0,204.0,0.0,1344.0,478.0,9190.0,2224.0,4042.0,1430.0,2926.0,175.0,96.0
"Coleman County, Texas",48,083,40804.0,46.6,45.1,48.8,7768.0,231.0,64.0,70.0,0.0,149.0,46.0,1867.0,420.0,960.0,390.0,639.0,51.0,55.0
"Nolan County, Texas",48,353,42019.0,38.8,35.4,42.6,13120.0,754.0,103.0,42.0,2.0,711.0,185.0,2570.0,757.0,1660.0,802.0,948.0,36.0,10.0
"Hudspeth County, Texas",48,229,26346.0,38.8,37.6,40.0,2756.0,67.0,0.0,44.0,0.0,736.0,86.0,553.0,103.0,281.0,79.0,169.0,0.0,0.0
"Medina County, Texas",48,325,59305.0,38.8,37.0,41.0,43920.0,1220.0,269.0,314.0,8.0,1808.0,554.0,8582.0,1792.0,5203.0,2089.0,4251.0,128.0,119.0
"Ward County, Texas",48,475,63333.0,33.6,32.6,35.0,9681.0,625.0,243.0,32.0,0.0,793.0,162.0,2077.0,536.0,1183.0,395.0,669.0,18.0,31.0
"Henderson County, Texas",48,213,44888.0,43.8,42.3,45.2,71083.0,5466.0,782.0,528.0,53.0,983.0,901.0,15169.0,3757.0,9755.0,3871.0,6711.0,342.0,142.0
"Harrison County, Texas",48,203,48644.0,37.7,36.6,39.2,48617.0,14192.0,279.0,468.0,27.0,1877.0,656.0,12828.0,1951.0,7853.0,3127.0,5859.0,356.0,217.0
"Menard County, Texas",48,327,37917.0,49.1,47.5,51.5,1705.0,14.0,31.0,0.0,0.0,163.0,36.0,416.0,176.0,262.0,75.0,170.0,20.0,0.0
"Lamar County, Texas",48,277,42198.0,40.4,37.9,42.5,40097.0,6139.0,152.0,437.0,179.0,314.0,410.0,9109.0,2346.0,5555.0,2466.0,4006.0,166.0,95.0
"Fayette County, Texas",48,149,56941.0,47.2,45.9,48.2,22571.0,1489.0,13.0,182.0,0.0,444.0,399.0,6266.0,610.0,2050.0,1339.0,2412.0,138.0,105.0
"Williamson County, Texas",48,491,79123.0,35.8,35.1,36.4,410592.0,31408.0,1450.0,30813.0,341.0,14422.0,3715.0,56048.0,12008.0,54935.0,27882.0,89380.0,5640.0,3856.0
"Kimble County, Texas",48,267,41095.0,52.6,49.5,55.3,4013.0,1.0,33.0,0.0,2.0,276.0,55.0,776.0,354.0,452.0,214.0,388.0,77.0,14.0
"Martin County, Texas",48,317,71115.0,31.7,31.9,31.1,4600.0,36.0,126.0,0.0,10.0,747.0,46.0,901.0,152.0,478.0,186.0,448.0,18.0,7.0
"Doña Ana County, New Mexico",35,013,39114.0,32.9,31.8,34.3,188911.0,3809.0,2404.0,2094.0,45.0,12622.0,2279.0,22834.0,5600.0,20707.0,10014.0,20740.0,1942.0,2172.0
"Oglala Lakota County, South Dakota",46,102,27804.0,25.2,24.5,26.1,704.0,14.0,13266.0,0.0,0.0,19.0,0.0,1357.0,440.0,1926.0,570.0,680.0,18.0,12.0
"Polk County, Texas",48,373,43267.0,43.4,42.3,45.6,39589.0,4954.0,710.0,289.0,61.0,402.0,335.0,9217.0,3268.0,5111.0,2082.0,3086.0,154.0,73.0
"Refugio County, Texas",48,391,50338.0,42.3,39.4,43.6,5807.0,387.0,15.0,5.0,0.0,596.0,117.0,1386.0,300.0,900.0,469.0,438.0,11.0,22.0
"Van Zandt County, Texas",48,467,50061.0,43.3,42.4,44.3,50119.0,1441.0,346.0,249.0,57.0,375.0,390.0,10161.0,2513.0,6462.0,2763.0,4419.0,128.0,141.0
"Caldwell County, Texas",48,055,51346.0,35.8,34.3,37.7,31538.0,2665.0,358.0,412.0,23.0,4750.0,634.0,7758.0,2095.0,3315.0,1409.0,2525.0,76.0,96.0
"Wilbarger County, Texas",48,487,43913.0,37.2,36.5,37.6,10533.0,1092.0,226.0,119.0,0.0,654.0,125.0,2053.0,621.0,1471.0,763.0,1011.0,41.0,10.0
"Reagan County, Texas",48,383,59760.0,33.0,31.5,35.3,1737.0,27.0,0.0,0.0,0.0,1941.0,100.0,679.0,78.0,319.0,85.0,179.0,12.0,5.0
"Yoakum County, Texas",48,501,62500.0,31.7,31.9,30.9,8135.0,57.0,13.0,3.0,0.0,87.0,177.0,1088.0,276.0,659.0,361.0,517.0,38.0,0.0
"Hale County, Texas",48,189,46012.0,33.0,32.2,34.1,29583.0,1695.0,203.0,83.0,9.0,1339.0,539.0,5578.0,1505.0,3059.0,835.0,2324.0,48.0,190.0
"Shelby County, Texas",48,419,38121.0,37.4,36.4,39.0,20214.0,4904.0,161.0,140.0,21.0,134.0,355.0,4312.0,1267.0,2485.0,859.0,1754.0,133.0,56.0
"Red River County, Texas",48,387,35356.0,45.6,44.7,46.4,9787.0,2176.0,48.0,1.0,0.0,101.0,102.0,2845.0,630.0,1321.0,569.0,934.0,12.0,53.0
"Runnels County, Texas",48,399,41226.0,41.1,40.4,43.3,9395.0,135.0,60.0,109.0,0.0,407.0,106.0,2140.0,375.0,904.0,284.0,1063.0,47.0,23.0
"San Jacinto County, Texas",48,407,43421.0,44.2,42.1,45.0,23701.0,3082.0,131.0,2.0,0.0,99.0,342.0,7404.0,1863.0,2717.0,698.0,1428.0,116.0,61.0
"Sutton County, Texas",48,435,60996.0,40.2,39.3,40.6,2699.0,22.0,9.0,0.0,40.0,1115.0,102.0,705.0,80.0,481.0,140.0,460.0,21.0,0.0
"Tom Green County, Texas",48,451,49662.0,34.0,32.4,35.5,99364.0,5051.0,392.0,1421.0,45.0,8085.0,1251.0,17416.0,4209.0,12804.0,5597.0,12276.0,822.0,776.0
"Upshur County, Texas",48,459,48796.0,40.7,39.5,42.3,34337.0,3661.0,311.0,91.0,0.0,1372.0,383.0,7412.0,1874.0,4716.0,1932.0,3255.0,108.0,72.0
"Victoria County, Texas",48,469,55740.0,35.7,34.2,37.0,80025.0,5695.0,255.0,996.0,60.0,2661.0,1056.0,15424.0,2932.0,9325.0,5074.0,7819.0,637.0,324.0
"Waller County, Texas",48,473,53506.0,28.8,27.6,29.9,31306.0,12241.0,165.0,409.0,20.0,2987.0,547.0,7092.0,977.0,3962.0,1598.0,3477.0,168.0,187.0
"Wharton County, Texas",48,481,50145.0,37.3,35.8,38.1,33717.0,5917.0,28.0,38.0,0.0,1364.0,693.0,7908.0,818.0,4288.0,2034.0,2560.0,136.0,214.0
"Wichita County, Texas",48,485,45776.0,34.2,32.3,36.7,103188.0,13589.0,1330.0,2817.0,51.0,5518.0,979.0,20101.0,6578.0,13465.0,6677.0,12916.0,1058.0,509.0
"Wilson County, Texas",48,493,71942.0,40.4,39.3,41.2,44176.0,659.0,124.0,183.0,32.0,852.0,447.0,9251.0,1905.0,4870.0,2467.0,4199.0,143.0,298.0
"Borden County, Texas",48,033,77708.0,42.1,37.4,46.2,602.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0,23.0,71.0,29.0,116.0,0.0,0.0
"Hockley County, Texas",48,219,49184.0,33.4,32.1,35.3,20833.0,874.0,249.0,48.0,12.0,761.0,344.0,3027.0,1052.0,2580.0,1422.0,1313.0,82.0,68.0
"Marion County, Texas",48,315,36938.0,49.8,49.9,49.5,7415.0,2402.0,34.0,0.0,17.0,166.0,90.0,2427.0,546.0,1263.0,434.0,778.0,12.0,47.0
"Maverick County, Texas",48,323,37734.0,29.6,28.0,30.9,53649.0,212.0,743.0,253.0,32.0,2294.0,1225.0,4849.0,1919.0,4428.0,2325.0,2808.0,246.0,1.0
"Midland County, Texas",48,329,75815.0,31.8,30.8,32.8,132316.0,9948.0,744.0,3102.0,74.0,10209.0,1763.0,20269.0,5147.0,16677.0,7214.0,19394.0,1621.0,537.0
"Grayson County, Texas",48,181,52683.0,40.2,38.9,41.4,109796.0,7055.0,1695.0,1677.0,75.0,2111.0,745.0,21146.0,5576.0,16116.0,8198.0,11483.0,801.0,742.0
"Live Oak County, Texas",48,297,51480.0,42.3,39.3,44.2,10954.0,304.0,19.0,78.0,0.0,477.0,146.0,2436.0,596.0,1705.0,515.0,722.0,45.0,40.0
"Llano County, Texas",48,299,50524.0,57.1,55.5,57.9,18911.0,155.0,191.0,77.0,0.0,266.0,215.0,3362.0,919.0,3097.0,1117.0,2981.0,249.0,195.0
"Palo Pinto County, Texas",48,363,45067.0,41.0,39.1,42.4,25803.0,681.0,191.0,177.0,24.0,762.0,227.0,5315.0,1357.0,3244.0,1186.0,2239.0,103.0,87.0
"Fannin County, Texas",48,147,47875.0,41.9,40.1,44.1,29583.0,2189.0,183.0,233.0,18.0,629.0,201.0,6457.0,1807.0,4323.0,1646.0,2603.0,91.0,248.0
"Karnes County, Texas",48,255,53051.0,35.3,33.3,39.7,10357.0,1328.0,15.0,16.0,0.0,3128.0,244.0,2725.0,1012.0,1548.0,621.0,1031.0,79.0,47.0
"DeWitt County, Texas",48,123,50960.0,41.2,40.3,42.7,13888.0,1895.0,144.0,1.0,0.0,4078.0,157.0,4674.0,1249.0,2319.0,783.0,1423.0,39.0,80.0
"Brazos County, Texas",48,041,43907.0,25.8,25.3,26.6,160262.0,22234.0,890.0,12927.0,83.0,11182.0,1843.0,17337.0,4830.0,16663.0,6965.0,23839.0,2515.0,6244.0
"Callahan County, Texas",48,059,40945.0,43.3,40.9,44.4,12923.0,201.0,8.0,33.0,0.0,143.0,75.0,3188.0,627.0,1766.0,528.0,1080.0,69.0,23.0
"Cass County, Texas",48,067,41432.0,42.9,41.4,44.0,23606.0,5176.0,34.0,128.0,14.0,592.0,144.0,8064.0,1548.0,2862.0,1247.0,2248.0,130.0,56.0
"Gaines County, Texas",48,165,58167.0,28.1,27.9,28.3,18607.0,484.0,42.0,91.0,8.0,534.0,542.0,2704.0,585.0,989.0,607.0,798.0,32.0,8.0
"Gregg County, Texas",48,183,47970.0,35.4,33.8,37.0,91756.0,25101.0,422.0,1695.0,64.0,1611.0,904.0,18338.0,4554.0,15863.0,6302.0,11233.0,867.0,511.0
"Gray County, Texas",48,179,48314.0,36.7,36.3,37.8,19520.0,1039.0,388.0,162.0,21.0,1254.0,136.0,3898.0,1099.0,2795.0,1378.0,1508.0,73.0,32.0
"Madison County, Texas",48,313,44004.0,35.2,31.8,44.7,10201.0,2437.0,26.0,159.0,22.0,534.0,182.0,2286.0,1415.0,1347.0,435.0,921.0,63.0,38.0
"Lubbock County, Texas",48,303,49078.0,30.7,29.4,32.1,239525.0,21687.0,3071.0,6373.0,200.0,18978.0,3018.0,36988.0,8283.0,31385.0,10830.0,31162.0,2732.0,3387.0
"Jack County, Texas",48,237,52829.0,40.6,36.4,42.4,8151.0,403.0,33.0,11.0,0.0,156.0,92.0,2005.0,595.0,871.0,352.0,415.0,27.0,47.0
"Kaufman County, Texas",48,257,63926.0,35.7,35.1,36.2,94464.0,12061.0,505.0,1239.0,81.0,3708.0,1155.0,19308.0,5260.0,10994.0,6018.0,10175.0,380.0,434.0
"Kendall County, Texas",48,259,81023.0,42.4,41.1,43.9,36644.0,317.0,225.0,289.0,33.0,1251.0,210.0,5087.0,1039.0,4667.0,2272.0,7464.0,700.0,360.0
"Bosque County, Texas",48,035,48677.0,46.5,45.7,47.4,16924.0,256.0,66.0,57.0,0.0,280.0,106.0,3693.0,891.0,1952.0,949.0,1596.0,72.0,135.0
